a,b,a_name,b_name,overlap_days,r0_raw_close,k_raw20,d_raw20,d_raw60max,r0_ret,k_ret_sig,d_ret_sig,k_ret60,d_ret60,h1_k,h1_d,h2_k,h2_d,half_stable,half_sign_consistent,p_bs,bs_pass,verdict
sse/880836,sse/880970,sse/880836 配股股,sse/880970 分拆上市预期,1286,0.5397042977380283,20,0.15452652912387632,0.4121755273926654,0.6533276941392862,3,-0.06536523372131697,3,-0.06536523372131697,6,-0.0821124331394887,10,-0.10472894001549635,True,True,,False,rejected:half-stable
sse/880406,sse/880677,sse/880406 商业连锁,sse/880677 活跃可转债,731,-0.014076922706910201,20,0.23662363143632437,0.6134892406640763,0.5209797459793603,7,0.06523029922254199,42,0.1087737130365624,9,0.07910855850613407,7,0.1592156898601087,True,True,,False,rejected:half-stable
sse/880870,sse/880677,sse/880870 两年新股,sse/880677 活跃可转债,731,-0.09228150566118168,20,0.17568099703127416,0.5520902835497689,0.7896821498924396,3,-0.06514413606134024,49,0.06687172056199801,5,0.11504110510208926,16,-0.09075645894886525,False,False,,False,rejected:sign_flips_between_halves
sse/880454,sse/880603,sse/880454 水务,sse/880603 新进指标股,1086,0.28486348038394177,20,0.1646788820085708,0.530626216925191,0.3996285148921645,18,-0.06502415221967692,39,0.08344458396856667,1,-0.13555531048835773,7,-0.10276418668818248,False,True,,False,rejected:not_stable_not_significant
sse/880398,sse/880785,sse/880398 医疗保健,sse/880785 最近多板,1659,-0.40874671625818004,20,0.16486181456423687,0.33230076493484645,0.045382838742565317,12,-0.06494263450900392,33,0.0795077123651459,1,0.1802346638053092,12,-0.11276960017601467,False,False,,False,rejected:sign_flips_between_halves
sse/880817,sse/880677,sse/880817 商誉减值,sse/880677 活跃可转债,731,0.14097173641661964,20,0.23290226058873553,0.5992388047180992,0.6497752968282936,16,-0.0648635245831945,44,0.11713373177534683,10,0.1268430342913268,1,-0.15533770783828776,False,False,,False,rejected:sign_flips_between_halves
sse/880803,sse/880772,sse/880803 券商重仓,sse/880772 最近闪拉,1038,-0.6389498835092025,20,0.2173440422663636,0.5018048341238779,0.08379907210535781,16,0.06485592488907592,45,-0.14435944962057068,1,0.12629932982258688,16,0.10460413573346516,False,True,,False,rejected:not_stable_not_significant
sse/880576,sse/880677,sse/880576 重组股,sse/880677 活跃可转债,731,-0.061572028460431784,20,0.2088361493646948,0.6421024384264642,0.6822370170453605,16,-0.06478804380800274,60,0.10651510110263998,5,0.13065329185772886,5,-0.128024288449323,False,False,,False,rejected:sign_flips_between_halves
sse/880847,sse/880774,sse/880847 行业龙头,sse/880774 昨日首板,1723,0.05901272093166948,20,-0.15683697814442482,0.37960161321216607,0.03654957999040712,7,-0.06477746524131844,40,-0.08136920927043495,18,-0.10564544915911339,13,0.09908439378074459,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880779,sse/880836 配股股,sse/880779 高融资盘,1368,0.15380604761288644,20,0.14887892029604682,0.41232981836104393,0.5968183198848863,14,-0.0647290011999206,27,0.07052559983074455,17,-0.08501273123600088,10,-0.09303855366504363,False,True,,False,rejected:not_stable_not_significant
sse/880821,sse/880772,sse/880821 大盘股,sse/880772 最近闪拉,1038,-0.6192810787421092,20,0.16360745367698049,0.370580985670869,0.06034594381881267,11,-0.06460782004166742,45,-0.1255412081429337,1,0.14690974645294375,11,-0.10229057900779971,False,False,,False,rejected:sign_flips_between_halves
sse/880431,sse/880756,sse/880431 船舶,sse/880756 机构吸筹,1146,0.2781664249948976,20,0.1779450602511189,0.47289910358758036,0.42465307537574515,13,0.06445877887670519,48,0.09740400849375497,12,0.13301433560764342,19,-0.09338553378075781,False,False,,False,rejected:sign_flips_between_halves
sse/880884,sse/880622,sse/880884 最近异动,sse/880622 破增发价,1037,0.3871130801276746,20,-0.15338163057802606,0.5681550577500575,0.13616488585069736,16,0.06444300372373984,49,-0.07880661153005762,16,0.15642776238672462,1,0.07510030060330673,False,True,,False,rejected:not_stable_not_significant
sse/880867,sse/880702,sse/880867 昨高换手,sse/880702 壳资源,1878,-0.011258144565297645,20,0.15712661328930744,0.3944733053149493,0.11931072050903524,19,0.06436140145519464,26,0.07882048920157038,16,-0.1457807422820288,17,0.09431529185366722,False,False,,False,rejected:sign_flips_between_halves
sse/880874,sse/880756,sse/880874 昨曾涨停,sse/880756 机构吸筹,1146,-0.0045071805454304295,20,-0.3331491039668049,0.6456628103410229,0.037261368523822676,1,-0.06429745246951492,31,-0.10854447820426213,14,-0.11815339650501602,1,-0.1252498804976801,False,True,,False,rejected:not_stable_not_significant
sse/880833,sse/880866,sse/880833 亏损股,sse/880866 近期新低,2353,0.2041809672271748,20,-0.15360000264014192,0.4436620943022408,0.1634522655854798,16,0.06421084176406913,50,-0.07669531823828268,16,0.21259694063680948,3,0.10887694329946025,False,True,,False,rejected:not_stable_not_significant
sse/880769,sse/880677,sse/880769 股权集中,sse/880677 活跃可转债,731,-0.047553244273336896,20,0.19961994551488754,0.6104448918348702,0.6800888694028248,16,-0.06407608081308895,42,0.09504697166323611,9,0.09937524517199961,5,-0.12911532795543793,False,False,,False,rejected:sign_flips_between_halves
sse/880786,sse/880677,sse/880786 海外业务,sse/880677 活跃可转债,731,-0.03500931456138789,20,0.15982040533442868,0.4456452735079429,0.739786117441423,13,0.06367523448456155,34,0.09675250885512826,14,0.09865902063764348,1,-0.10419473565710373,False,False,,False,rejected:sign_flips_between_halves
sse/880837,sse/880756,sse/880837 活跃股,sse/880756 机构吸筹,1146,0.5358939143929703,20,0.16232064270562796,0.41689630679883516,0.1877167446523906,14,0.06365537111402852,52,0.14581390926598753,5,-0.08490946745410463,1,-0.11142244952955517,True,True,,False,rejected:half-stable
sse/880565,sse/880756,sse/880565 送转潜力,sse/880756 机构吸筹,1146,0.7187880906155333,20,0.15368675660504894,0.44613000932885055,0.7657804571873311,17,0.06361192294681434,17,0.06361192294681434,3,0.11516922511567512,17,0.10138441102982074,False,True,,False,rejected:not_stable_not_significant
sse/880782,sse/880751,sse/880782 保险新进,sse/880751 昨日跌停,1163,0.10444185420743594,20,-0.18379369242595558,0.3522944788611227,0.03610360907871332,18,0.063593540723188,26,-0.11443089377611887,3,0.09097656579595359,18,0.09682835140376596,False,True,,False,rejected:not_stable_not_significant
sse/880418,sse/880786,sse/880418 传媒娱乐,sse/880786 海外业务,1648,0.34894701584462506,20,0.1555504057969226,0.3855455808824837,0.5642800343546763,14,-0.0635568599171131,26,0.06419924242210294,15,-0.06650453941152301,14,-0.07825595979430364,True,True,,False,rejected:half-stable
sse/880532,sse/880677,sse/880532 整体上市,sse/880677 活跃可转债,731,-0.36457234446281533,20,0.21066593680829504,0.5775857985079564,0.5480340448279327,17,0.06337975373026798,60,0.1038184072822026,15,0.1234915981465503,1,-0.1314420144026239,False,False,,False,rejected:sign_flips_between_halves
sse/880947,sse/880603,sse/880947 债转股AMC,sse/880603 新进指标股,1086,0.4764952998684601,20,0.1645561453499123,0.4528948637171044,0.5495308359152311,1,-0.06337470251953346,39,0.11150668273129666,3,-0.18435430344793502,16,0.08148035810122843,False,False,,False,rejected:sign_flips_between_halves
sse/880883,sse/880772,sse/880883 MSCI成份,sse/880772 最近闪拉,1038,-0.6438070285479227,20,0.17730057471498373,0.39487058459645236,0.0710252417577758,11,-0.06328234531660039,44,0.13546161423363728,1,0.14677655702498485,11,-0.09840507167715598,False,False,,False,rejected:sign_flips_between_halves
sse/880889,sse/880677,sse/880889 不活跃股,sse/880677 活跃可转债,710,-0.342257185817469,20,0.18402174221933615,0.5976356116778153,0.5218734948294258,4,0.06325424766960897,49,0.12344401828510221,9,0.09358118604999108,17,0.10301001528985945,False,True,,False,rejected:not_stable_not_significant
sse/880464,sse/880867,sse/880464 仓储物流,sse/880867 昨高换手,2389,0.25971334091984766,20,-0.14086342451787323,0.45145373108673786,0.08245879940069077,19,-0.06307266654364974,41,0.08845993726111678,19,-0.11086507195206524,3,0.10698048450765574,False,False,,False,rejected:sign_flips_between_halves
sse/880878,sse/880677,sse/880878 百元股,sse/880677 活跃可转债,731,0.23563860492319857,20,0.22330245307101979,0.640771339334065,0.7515948971311736,14,0.06297670348627672,49,0.08578692652790129,14,0.11811421029777974,1,-0.08200143369835566,False,False,,False,rejected:sign_flips_between_halves
sse/880780,sse/880751,sse/880780 融资增加,sse/880751 昨日跌停,1163,0.045303954771733844,20,-0.15187562291136808,0.2557002889230923,0.019002328126241273,9,0.0629612381793932,35,0.11841269073274906,17,-0.08250496840748558,9,0.11344758538211683,False,False,,False,rejected:sign_flips_between_halves
sse/880447,sse/880723,sse/880447 工程机械,sse/880723 发可转债,1221,0.5779699908019426,20,0.13937206860329088,0.42886505377259293,0.6238656495853404,15,0.06290837557471475,35,0.06726287003630121,12,-0.09199266305959236,6,0.10006960703488829,False,False,,False,rejected:sign_flips_between_halves
sse/880877,sse/880620,sse/880877 户数减少,sse/880620 券商金股,1042,0.8105648940773718,20,-0.15844026599334615,0.38020177613279565,0.6984170667896927,15,-0.06287909220057228,35,0.07739654287690964,18,-0.12175997898529681,12,-0.09808548281211486,False,True,,False,rejected:not_stable_not_significant
sse/880852,sse/880677,sse/880852 参股新股,sse/880677 活跃可转债,731,-0.18827105707156083,20,0.18809627267818213,0.5756914544318366,0.6621618523599618,7,0.0627021263229979,60,0.11676223562098034,5,0.1534913893341463,5,-0.1047462218399914,False,False,,False,rejected:sign_flips_between_halves
sse/000001,sse/880677,sse/000001 上证综指,sse/880677 活跃可转债,731,-0.1265135412353611,20,0.2111436430663925,0.6035190197857763,0.6867733156628261,16,-0.0626811528219902,60,0.08906294231310022,10,0.11574303939207634,1,-0.12717552133505328,False,False,,False,rejected:sign_flips_between_halves
sse/880867,sse/880676,sse/880867 昨高换手,sse/880676 活跃ETF,731,-0.1932809663406972,20,0.11066580294128217,0.481127525917057,0.10756064733110511,16,-0.06256934158597564,24,-0.09941333269005079,2,0.08412192575722188,16,-0.11195054489068348,False,False,,False,rejected:sign_flips_between_halves
sse/880367,sse/880756,sse/880367 纺织服饰,sse/880756 机构吸筹,1146,0.6407663810310433,20,0.16553333618967314,0.4087523578112028,0.5711982447683429,12,-0.062469145422928765,50,-0.07925724912557897,8,-0.08588627470581836,12,-0.1298506603238838,True,True,,False,rejected:half-stable
sse/880532,sse/880774,sse/880532 整体上市,sse/880774 昨日首板,1723,0.007837182897747345,20,-0.16582880585294052,0.41310961829967224,0.03157039831404965,7,-0.062354112720667515,41,-0.09449317913251432,3,0.11101795485659063,6,-0.10334286330397507,False,False,,False,rejected:sign_flips_between_halves
sse/880872,sse/880752,sse/880872 近期复牌,sse/880752 昨曾跌停,1171,-0.1187150771145535,20,-0.15778663509396795,0.3621954721702349,0.09003391801413016,6,-0.062244586942554074,59,-0.08353482192710425,6,-0.10518008439418294,12,-0.09560516339308524,False,True,,False,rejected:not_stable_not_significant
sse/880866,sse/880676,sse/880866 近期新低,sse/880676 活跃ETF,702,-0.2028086945735832,20,0.1670329575259245,0.549546011938662,0.08349480364976233,6,0.06209809514520591,24,-0.09948006850572584,2,0.1017683297569722,14,-0.11218540175997962,False,False,,False,rejected:sign_flips_between_halves
sse/880813,sse/880723,sse/880813 重组预案,sse/880723 发可转债,1221,0.4422100974270313,20,0.12775835959065424,0.4346312726131125,0.760303698199716,2,-0.06192940813273956,2,-0.06192940813273956,7,-0.11116446948268784,4,0.067591782164095,False,False,,False,rejected:sign_flips_between_halves
sse/880493,sse/880752,sse/880493 软件服务,sse/880752 昨曾跌停,1171,0.08941840236502559,20,0.1414210680952654,0.4714760475604776,0.07741834397918577,4,0.061892584562164725,57,-0.13261428714619966,7,0.10667516744137678,8,-0.0777280262877691,False,False,,False,rejected:sign_flips_between_halves
sse/880878,sse/880619,sse/880878 百元股,sse/880619 业绩预增,1044,0.2395789131261142,20,-0.14144493627499888,0.4840136661962957,0.6324059346681524,9,0.061886790780642305,53,-0.08120060989362277,2,-0.12017037225311608,1,-0.09868199844017163,True,True,,False,rejected:half-stable
sse/880875,sse/880892,sse/880875 中小银行,sse/880892 高质押股,2035,-0.006571853910481777,20,0.13361983304842423,0.4153283266829826,0.3945779577349896,3,0.06173057309636468,43,0.07628385289780885,1,0.11587767595051592,12,-0.08813063965666393,False,False,,False,rejected:sign_flips_between_halves
sse/880390,sse/880603,sse/880390 汽车类,sse/880603 新进指标股,1086,0.4572587716685269,20,0.18954102666854172,0.39304274161502534,0.6629821823410977,7,0.061390030625114236,39,0.08213985406155958,1,-0.11265199296775248,9,-0.10978955115544031,False,True,,False,rejected:not_stable_not_significant
sse/880836,sse/880778,sse/880836 配股股,sse/880778 次新预增,1210,0.045858812955553135,20,0.11614274694573225,0.44363176673852417,0.43738988671546397,2,0.061295085928870896,38,-0.0975343078778049,10,0.06936322312789636,1,0.1282142687173565,False,True,,False,rejected:not_stable_not_significant
sse/880472,sse/880881,sse/880472 证券,sse/880881 近期弱势,2197,0.3124492674299367,20,0.15618784497678515,0.4342059582184687,0.5397712390558608,11,0.06128697842047868,50,-0.07871412343688236,1,0.08547548486243337,8,-0.10158185899229995,False,False,,False,rejected:sign_flips_between_halves
szse/399481,sse/880881,szse/399481 企债指数,sse/880881 近期弱势,2197,0.013347762998451565,20,0.15027075056118938,0.4289025546122807,0.0016235142297339245,19,0.06126871094573125,47,0.08876730151117633,3,0.06876474249454728,19,0.08374697997322098,False,True,,False,rejected:not_stable_not_significant
sse/880784,sse/880822,sse/880784 昨日较弱,sse/880822 昨收活跃,1338,0.02133374066360605,20,0.1252673251778756,0.4031910698280874,0.1003230689999801,18,0.061181380197729174,49,-0.15560032510074,15,0.13185024244194554,18,0.0743797859311395,True,True,,False,rejected:half-stable
sse/880836,sse/880782,sse/880836 配股股,sse/880782 保险新进,1364,0.4293255856275968,20,0.15877167672948106,0.4464267801436683,0.5570855619394872,11,0.0611652277351175,37,0.06842072163365588,1,-0.08792161884953338,3,-0.10168659122799173,True,True,,False,rejected:half-stable
sse/880851,sse/880793,sse/880851 已高送转,sse/880793 基金减仓,1461,0.18403001626111323,20,-0.1444340170849394,0.4615133092449446,0.6919748456561515,1,-0.06105217416917221,39,0.07561853468581994,1,-0.07410812422228366,2,-0.06255665771935984,True,True,,False,rejected:half-stable
sse/880474,sse/880784,sse/880474 多元金融,sse/880784 昨日较弱,1651,0.1986611137178951,20,-0.12914928373395443,0.42034571561377515,0.1691175304967496,19,-0.06098600291097732,59,-0.0926009740633156,12,-0.12061174280328639,19,-0.0752317576603287,False,True,,False,rejected:not_stable_not_significant
sse/880773,sse/880970,sse/880773 最近闪跌,sse/880970 分拆上市预期,864,0.06665421718494942,20,-0.16472514710584657,0.25147973016610775,0.08115563532858014,5,-0.06092242592335598,41,-0.1626129944789939,18,-0.11363045315266118,6,-0.1551273711791285,False,True,,False,rejected:not_stable_not_significant
sse/880878,sse/880620,sse/880878 百元股,sse/880620 券商金股,1042,0.5887950534411353,20,-0.1899105188226921,0.5576275354051081,0.7556464736527813,8,-0.06091896912856047,46,-0.07461948993298817,3,0.10284106075941418,8,-0.0732142012543855,False,False,,False,rejected:sign_flips_between_halves
sse/880792,sse/880677,sse/880792 基金增仓,sse/880677 活跃可转债,731,0.003723268504354126,20,0.1859038736764312,0.5425081651946977,0.6781541934114862,9,0.06072695776031119,33,-0.09521247452404308,3,-0.11846254569362791,18,0.08947794858420738,False,False,,False,rejected:sign_flips_between_halves
sse/880473,sse/880970,sse/880473 保险,sse/880970 分拆上市预期,1600,0.4888463189159305,20,0.16560299208307439,0.4487948215996114,0.5156308588449189,15,0.06069224592074868,34,-0.08869726422856669,14,-0.08969119386702422,2,0.1390897933028457,False,False,,False,rejected:sign_flips_between_halves
sse/880884,sse/880721,sse/880884 最近异动,sse/880721 北上重仓,1241,0.3439869389915619,20,-0.13546935389972992,0.42688884139313626,0.12174745025941162,16,0.06059174446762381,49,-0.11413087380090912,8,0.1378325071960722,20,-0.06767424823321835,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880817,sse/880836 配股股,sse/880817 商誉减值,1506,0.2379377448265714,20,0.1538681749319469,0.40812711483053543,0.6250817790727561,1,0.0605252612365607,1,0.0605252612365607,1,0.09069046286816257,10,-0.0891371989552633,False,False,,False,rejected:sign_flips_between_halves
sse/880399,sse/880677,sse/880399 家居用品,sse/880677 活跃可转债,731,0.32221412700019586,20,0.2295056335263729,0.6998104217275599,0.5570742540635375,10,0.06035706377692722,44,0.11332436864056797,10,0.10991699300063723,1,-0.14825250488895741,False,False,,False,rejected:sign_flips_between_halves
sse/880898,sse/880677,sse/880898 近已解禁,sse/880677 活跃可转债,731,-0.0841273186785387,20,0.15267635619767397,0.50218761282477,0.732080392481852,16,-0.06033458737009555,49,0.08417186171485701,5,0.12165631455017736,5,-0.12324876996961953,False,False,,False,rejected:sign_flips_between_halves
sse/880355,sse/880778,sse/880355 日用化工,sse/880778 次新预增,1486,0.6230763102563417,20,0.15580972985546615,0.3251085534070717,0.4728113221514483,20,0.06021014384188901,42,0.08347673991112338,17,-0.08974816353596002,1,0.10750164055202777,False,False,,False,rejected:sign_flips_between_halves
sse/880784,sse/880676,sse/880784 昨日较弱,sse/880676 活跃ETF,728,-0.22710700323841754,20,0.13265562156926167,0.47081050010320113,0.13666272432484924,2,0.060207303879548424,24,-0.11894346334307651,2,0.09080528684482242,11,0.11696984722155442,False,True,,False,rejected:not_stable_not_significant
sse/880890,sse/880772,sse/880890 配股预案,sse/880772 最近闪拉,1038,-0.6426728719207907,20,0.19899779026910902,0.44652940707639927,0.05110350785867922,1,0.06013932901085735,45,-0.1393320267238749,13,0.16962024153077115,14,0.1089658251892237,True,True,,False,rejected:half-stable
sse/880735,sse/880677,sse/880735 专精特新,sse/880677 活跃可转债,731,0.0852241113076571,20,0.18461462635752857,0.5807210141632045,0.8092896742046081,3,-0.059969072979648305,49,0.10276202356139917,5,0.09091172569477135,1,-0.09304494286626289,False,False,,False,rejected:sign_flips_between_halves
sse/880813,sse/880756,sse/880813 重组预案,sse/880756 机构吸筹,1146,0.5617104813944457,20,0.15583592108659738,0.49250791282664885,0.725129033747787,6,0.059933548293463534,45,-0.07167298968125524,3,0.10594186054255934,12,-0.11334063580982234,False,False,,False,rejected:sign_flips_between_halves
sse/880848,sse/880892,sse/880848 被举牌,sse/880892 高质押股,2035,0.1742472933368672,20,0.17281519645159366,0.45846694608298844,0.7553657191467742,9,-0.05972489975897398,9,-0.05972489975897398,1,0.07634692367863001,17,0.07031168419559133,False,True,,False,rejected:not_stable_not_significant
sse/880543,sse/880756,sse/880543 外资背景,sse/880756 机构吸筹,1146,0.743405791527801,20,0.1633086389460574,0.4810287052181764,0.7073035535380979,6,0.059585347300016155,23,0.07858188273228268,3,0.11050879725258245,17,0.07695426997734106,False,True,,False,rejected:not_stable_not_significant
sse/880847,sse/880723,sse/880847 行业龙头,sse/880723 发可转债,1221,0.504403306343721,20,0.14398463156688346,0.4208196486648072,0.6350806288373257,14,-0.05941978873544595,48,0.07381578939693331,7,-0.1128616050409505,14,-0.09968057954584875,False,True,,False,rejected:not_stable_not_significant
szse/399300,sse/880677,szse/399300 沪深300,sse/880677 活跃可转债,731,-0.07048665667941034,20,0.23582222390113533,0.6275960509643776,0.6492004006412311,9,0.0593290539944764,60,0.07912771481440609,2,0.13091244537511915,1,-0.07408779607785429,False,False,,False,rejected:sign_flips_between_halves
sse/880399,sse/880784,sse/880399 家居用品,sse/880784 昨日较弱,1651,-0.11674794678120418,20,-0.12394656991518797,0.4023836942621388,0.17834549182580106,3,0.05930373025932705,56,-0.11369616043433162,5,0.11885544750176283,3,0.10342666284827556,True,True,,False,rejected:half-stable
sse/000001,sse/880772,sse/000001 上证综指,sse/880772 最近闪拉,1038,-0.5616327274051297,20,0.21069764846907968,0.45199848547935667,0.08508157686706293,16,0.05927190299215856,44,0.156521826155814,1,0.12343255979433453,14,0.107851667313349,False,True,,False,rejected:not_stable_not_significant
sse/880380,sse/880751,sse/880380 酿酒,sse/880751 昨日跌停,1163,0.06435113420241165,20,-0.2123382401795327,0.23742534214815414,-0.005722276986929663,12,-0.05926443513118593,43,-0.13571794083670666,20,0.12268542760118437,13,-0.11139541805507258,False,False,,False,rejected:sign_flips_between_halves
sse/880821,sse/880773,sse/880821 大盘股,sse/880773 最近闪跌,983,-0.18501638506676832,20,0.1714477586414197,0.28091873705309256,0.06567751468363303,5,0.05926293424419827,41,0.12297470346190825,11,0.09345296011515822,6,0.1412561266269252,True,True,,False,rejected:half-stable
szse/399001,sse/880677,szse/399001 深证成指,sse/880677 活跃可转债,731,0.039894387117700374,20,0.21817150595806695,0.5959654301214321,0.7583590184608309,16,-0.05907333895963977,22,0.074124486431576,14,0.10478579765048972,1,-0.09693587826418643,False,False,,False,rejected:sign_flips_between_halves
sse/880390,sse/880723,sse/880390 汽车类,sse/880723 发可转债,1221,0.4146493398229345,20,0.2138861104224032,0.4975206478832961,0.7663267405140192,4,0.05897285939699384,26,0.06770038767639397,15,-0.06799435233937338,2,-0.07726656356213518,False,True,,False,rejected:not_stable_not_significant
sse/880887,sse/880756,sse/880887 次新超跌,sse/880756 机构吸筹,1146,0.5988755175871606,20,0.220672961357175,0.49739754202601816,0.7105997198334948,8,0.05859873906776357,21,0.06249329616374724,3,0.07270012197054637,17,0.09398515450883223,False,True,,False,rejected:not_stable_not_significant
sse/880806,sse/880723,sse/880806 社保重仓,sse/880723 发可转债,1221,0.4733352281198637,20,0.16297120740314164,0.48505481778234766,0.68717197436053,15,0.05859022112014404,39,0.05973714126290808,17,-0.06145039498107792,15,0.11594983225630104,False,False,,False,rejected:sign_flips_between_halves
sse/880494,sse/880782,sse/880494 互联网,sse/880782 保险新进,1678,0.06174901802153288,20,0.15109980697950962,0.44351512710937996,0.5351964962966335,1,-0.05857788908593364,30,0.07475651503596037,1,-0.06864460468708136,4,0.10588927650437419,False,False,,False,rejected:sign_flips_between_halves
sse/880869,sse/880756,sse/880869 股权转让,sse/880756 机构吸筹,1146,0.6693882152411941,20,0.15673045850731948,0.4730769420250556,0.7736506930977033,6,0.058539056220930835,21,0.061522499449972956,6,0.06724390665349485,17,0.0670537826922848,False,True,,False,rejected:not_stable_not_significant
sse/880330,sse/880721,sse/880330 化纤,sse/880721 北上重仓,1241,0.4131172822036752,20,-0.162459100130945,0.44683023969331725,0.5366508187278057,2,-0.058357342533880516,51,-0.07517442287280682,5,0.10978325192089392,9,-0.06782639368611042,False,False,,False,rejected:sign_flips_between_halves
sse/880472,sse/880772,sse/880472 证券,sse/880772 最近闪拉,1038,-0.3461944071514174,20,0.16389568073982563,0.24844726188705354,0.08059364141145393,11,-0.0581763906636411,45,-0.14036648543952462,1,0.11363617486504388,11,-0.10613410989965649,False,False,,False,rejected:sign_flips_between_halves
sse/880883,sse/880773,sse/880883 MSCI成份,sse/880773 最近闪跌,983,-0.22634968454414825,20,0.16977107141271927,0.28552471882788705,0.06573060443666327,18,0.05817464418579638,41,0.12973653782722872,6,-0.09454762338812635,6,0.13961553309582944,False,False,,False,rejected:sign_flips_between_halves
sse/880081,sse/880677,sse/880081 轮动趋势,sse/880677 活跃可转债,731,-0.1879109103610524,20,0.18253728493045426,0.5684278606173053,0.5790932895972994,12,0.0580694510349548,60,0.11533821836259027,2,0.11804633717996124,9,0.08424749929642139,False,True,,False,rejected:not_stable_not_significant
sse/880847,sse/880773,sse/880847 行业龙头,sse/880773 最近闪跌,983,-0.13171168166809363,20,0.17639226616156323,0.34421435245229764,0.05677839680621059,18,0.05796508379756251,41,0.12783670667756858,11,0.11246479222273673,6,0.1272442044926438,True,True,,False,rejected:half-stable
sse/880432,sse/880603,sse/880432 运输设备,sse/880603 新进指标股,1086,0.2544110815216479,20,0.18301315135635324,0.5064275116381958,0.567989629264774,2,-0.057816477801816826,39,0.09035768848530489,4,-0.1330696487137929,3,0.08458503712748568,False,False,,False,rejected:sign_flips_between_halves
sse/880464,sse/880784,sse/880464 仓储物流,sse/880784 昨日较弱,1651,-0.05371188230058606,20,-0.12630032184808668,0.4071418542640295,0.13889241544969488,12,-0.05771600184334766,49,0.06287044698220653,12,-0.09574961972891183,12,-0.07312571846345026,True,True,,False,rejected:half-stable
sse/880889,sse/880756,sse/880889 不活跃股,sse/880756 机构吸筹,1125,0.37093359621052974,20,0.19111290717256918,0.5928857400113339,0.6207182240950216,11,-0.057712844631617785,50,-0.09671073650255829,2,0.0632828071154241,15,-0.08475112699124482,False,False,,False,rejected:sign_flips_between_halves
sse/880878,sse/880778,sse/880878 百元股,sse/880778 次新预增,1486,0.4772640517175903,20,0.16445510996635737,0.4009724766065656,0.6686905245363397,20,0.05759028225220966,50,0.06461471155910224,19,0.07900083621207202,7,0.07587810804566862,False,True,,False,rejected:not_stable_not_significant
sse/880876,sse/880676,sse/880876 户数增加,sse/880676 活跃ETF,731,0.16883458460197734,20,-0.17763895813978478,0.5306369406875747,0.8005962018763395,2,-0.057169844832176756,41,0.08658572994435161,2,-0.1216050139910582,6,0.10106127970813618,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880790,sse/880836 配股股,sse/880790 高负债率,1334,-0.0005734018277713992,20,0.19394414388208714,0.4503302071385795,0.5803444552327565,18,0.05686278568942757,41,0.057150343959193294,17,-0.10427154328507823,8,-0.10826776584186666,False,True,,False,rejected:not_stable_not_significant
sse/880811,sse/880784,sse/880811 陆股通减,sse/880784 昨日较弱,1205,-0.4660341406569601,20,-0.1195055581218516,0.45042960885104916,0.18394122483425085,16,0.056728378525370333,36,0.09446964522679598,16,0.10969794614694102,8,-0.08869960768687588,False,False,,False,rejected:sign_flips_between_halves
sse/880424,sse/880603,sse/880424 旅游,sse/880603 新进指标股,1086,0.28003191452062876,20,0.18110968851332482,0.5093418391646785,0.32192362278306,14,-0.05664506187692861,55,0.08472920085134586,4,-0.11844173347260119,9,-0.11249206194717562,True,True,,False,rejected:half-stable
sse/880897,sse/880778,sse/880897 即将解禁,sse/880778 次新预增,1485,0.11945446794382325,20,0.15176298384330558,0.41114663581927735,0.6273441030681335,8,-0.056543036298012786,36,-0.06586447988778449,6,0.08256693102855622,19,-0.08066846284344531,False,False,,False,rejected:sign_flips_between_halves
sse/880857,sse/880772,sse/880857 证金汇金持股,sse/880772 最近闪拉,1038,-0.6021877489089249,20,0.17082723899339203,0.29663231228853154,0.08059194946067982,1,0.05651907651366341,44,0.1521848528543184,1,0.13651579468560462,16,0.08911922074202785,False,True,,False,rejected:not_stable_not_significant
sse/880453,sse/880892,sse/880453 公共交通,sse/880892 高质押股,2035,0.05049179668693044,20,0.21282224209383638,0.5494718959120458,0.6356049786274633,2,-0.056454141585204246,39,0.08808982732110496,12,0.06219053725753481,15,0.08546524018365619,True,True,,False,rejected:half-stable
sse/880493,sse/880782,sse/880493 软件服务,sse/880782 保险新进,1678,0.33341814243362694,20,0.16415325048582,0.45747524726296107,0.6070629373558439,19,0.05637107431985467,19,0.05637107431985467,18,0.06228471378254541,19,0.08065699677673725,True,True,,False,rejected:half-stable
szse/399101,sse/880784,szse/399101 中小板综指,sse/880784 昨日较弱,1651,-0.3785355452139888,20,-0.11559495796967478,0.4051368382458099,0.23037831568706954,3,0.05620063188996678,49,0.08494573559433506,16,0.10711805475629865,3,0.09082106086858371,False,True,,False,rejected:not_stable_not_significant
sse/880866,sse/880793,sse/880866 近期新低,sse/880793 基金减仓,1553,-0.35999434669609703,20,0.11891772969097708,0.4067281864646729,0.10827238209207993,3,-0.056168887978051946,49,-0.0900771376749933,6,0.11308359622175793,3,-0.07341062279503739,False,False,,False,rejected:sign_flips_between_halves
