a,b,k_signed,d_signed,k_absmax,d_absmax,overlap_days,a_name,b_name
szse/399001,sse/880559,1,-0.0007424032419856008,60,0.09909879479929401,1878,szse/399001 深证成指,sse/880559 要约收购
szse/399001,sse/880702,60,0.08201067334211248,60,0.08201067334211248,1878,szse/399001 深证成指,sse/880702 壳资源
szse/399001,sse/880814,60,0.029390485712727787,60,0.029390485712727787,1835,szse/399001 深证成指,sse/880814 拟增持
szse/399001,sse/880815,10,0.0019325243568705242,60,0.03195338209888532,1834,szse/399001 深证成指,sse/880815 拟减持
szse/399001,sse/880817,60,0.08130983248254253,60,0.08130983248254253,1820,szse/399001 深证成指,sse/880817 商誉减值
szse/399001,sse/880816,60,0.10831331457908988,60,0.10831331457908988,1819,szse/399001 深证成指,sse/880816 密集调研
szse/399001,sse/880708,1,-0.0011583043015458427,60,0.15884474009349359,1762,szse/399001 深证成指,sse/880708 台资背景
szse/399001,sse/880771,60,0.01475583646769929,60,0.01475583646769929,1747,szse/399001 深证成指,sse/880771 MSCI中盘
szse/399001,sse/880772,60,0.320980246458355,60,0.320980246458355,1038,szse/399001 深证成指,sse/880772 最近闪拉
szse/399001,sse/880773,40,0.2070641221615743,40,0.2070641221615743,983,szse/399001 深证成指,sse/880773 最近闪跌
szse/399001,sse/880774,1,-0.005777048201096452,60,0.22713436967754647,1723,szse/399001 深证成指,sse/880774 昨日首板
szse/399001,sse/880778,60,0.3321801573766551,60,0.3321801573766551,1486,szse/399001 深证成指,sse/880778 次新预增
szse/399001,sse/880779,10,0.0034283373183546795,58,0.020823410289748212,1682,szse/399001 深证成指,sse/880779 高融资盘
szse/399001,sse/880780,60,0.13400356439664007,60,0.13400356439664007,1682,szse/399001 深证成指,sse/880780 融资增加
szse/399001,sse/880781,33,0.018315485016612953,33,0.018315485016612953,1678,szse/399001 深证成指,sse/880781 QFII新进
szse/399001,sse/880782,60,0.22209512899871198,60,0.22209512899871198,1678,szse/399001 深证成指,sse/880782 保险新进
szse/399001,sse/880783,60,0.07922569768355534,60,0.07922569768355534,1678,szse/399001 深证成指,sse/880783 社保新进
szse/399001,sse/880784,1,-0.005725492137766686,60,0.35097718660107774,1651,szse/399001 深证成指,sse/880784 昨日较弱
szse/399001,sse/880785,60,0.153980967265682,60,0.153980967265682,1659,szse/399001 深证成指,sse/880785 最近多板
szse/399001,sse/880786,1,-0.0013155129077827565,60,0.18175110961630336,1648,szse/399001 深证成指,sse/880786 海外业务
szse/399001,sse/880787,1,-0.00419656438942051,60,0.307034113159243,1648,szse/399001 深证成指,sse/880787 高商誉
szse/399001,sse/880790,60,0.12736122765773317,60,0.12736122765773317,1648,szse/399001 深证成指,sse/880790 高负债率
szse/399001,sse/880970,1,-0.0004525424956108859,60,0.07215781334620319,1600,szse/399001 深证成指,sse/880970 分拆上市预期
szse/399001,sse/880792,60,0.03222551501772131,60,0.03222551501772131,1589,szse/399001 深证成指,sse/880792 基金增仓
szse/399001,sse/880793,6,0.0011994295884764083,60,0.06446163594101861,1589,szse/399001 深证成指,sse/880793 基金减仓
szse/399001,sse/880770,1,0.0008813922572873389,60,0.1456034726868538,1521,szse/399001 深证成指,sse/880770 昨日上榜
szse/399001,sse/880769,1,-0.0033260040076874553,60,0.24886177577134772,1435,szse/399001 深证成指,sse/880769 股权集中
szse/399001,sse/880789,60,0.3393543118160165,60,0.3393543118160165,1354,szse/399001 深证成指,sse/880789 昨成交20
szse/399001,sse/880822,1,-0.004497239893496929,60,0.34534096312036583,1341,szse/399001 深证成指,sse/880822 昨收活跃
szse/399001,sse/880825,1,-0.0052059549285413675,60,0.45844055536415845,940,szse/399001 深证成指,sse/880825 预计转亏
szse/399001,sse/880898,1,-0.001631424769668266,60,0.28012240093240276,1258,szse/399001 深证成指,sse/880898 近已解禁
szse/399001,sse/880721,1,-0.0067967647135176446,60,0.3805914623494449,1241,szse/399001 深证成指,sse/880721 北上重仓
szse/399001,sse/880723,60,0.08352035309900374,60,0.08352035309900374,1221,szse/399001 深证成指,sse/880723 发可转债
szse/399001,sse/880735,7,0.003488119543213264,60,0.040645872468442645,1206,szse/399001 深证成指,sse/880735 专精特新
szse/399001,sse/880751,1,0.0014438907541073145,60,0.17673994131705817,1163,szse/399001 深证成指,sse/880751 昨日跌停
szse/399001,sse/880752,1,-0.002229949255292546,40,0.05060929596746864,1171,szse/399001 深证成指,sse/880752 昨曾跌停
szse/399001,sse/880756,60,0.10278612002289389,60,0.10278612002289389,1146,szse/399001 深证成指,sse/880756 机构吸筹
szse/399001,sse/880603,60,0.07608578469607097,60,0.07608578469607097,1086,szse/399001 深证成指,sse/880603 新进指标股
szse/399001,sse/880081,1,-0.003369372493638334,60,0.20869480496340842,1058,szse/399001 深证成指,sse/880081 轮动趋势
szse/399001,sse/880082,10,0.02332610911061767,60,0.11249457878845343,1058,szse/399001 深证成指,sse/880082 板块趋势
szse/399001,sse/880619,1,-0.00416713026433424,60,0.28081577674768293,1044,szse/399001 深证成指,sse/880619 业绩预增
szse/399001,sse/880620,1,-0.008024704436594088,60,0.2792984127317504,1042,szse/399001 深证成指,sse/880620 券商金股
szse/399001,sse/880622,1,-0.0011897213179367094,60,0.17609505858017094,1037,szse/399001 深证成指,sse/880622 破增发价
szse/399001,sse/880818,60,0.4852615656230812,60,0.4852615656230812,1005,szse/399001 深证成指,sse/880818 通达信热股
szse/399001,sse/880640,13,0.020789229984708668,60,0.11045031952607309,919,szse/399001 深证成指,sse/880640 历史新高
szse/399001,sse/880641,60,0.22642416826714087,60,0.22642416826714087,670,szse/399001 深证成指,sse/880641 历史新低
szse/399001,sse/880676,1,-0.004006680930462192,60,0.13316776424154197,731,szse/399001 深证成指,sse/880676 活跃ETF
szse/399001,sse/880677,60,0.5959654301214321,60,0.5959654301214321,731,szse/399001 深证成指,sse/880677 活跃可转债
szse/399101,szse/399300,1,-0.0009729138702258,46,0.017622787403076434,4750,szse/399101 中小板综指,szse/399300 沪深300
szse/399101,szse/399481,1,-0.0017602485614934271,60,0.09506113887414558,4750,szse/399101 中小板综指,szse/399481 企债指数
szse/399101,sse/880473,1,-0.0015457888387817587,60,0.0569379947048253,4738,szse/399101 中小板综指,sse/880473 保险
szse/399101,sse/880447,1,-0.000689356994090562,60,0.030407239415848664,4393,szse/399101 中小板综指,sse/880447 工程机械
szse/399101,szse/399102,1,-0.0007201238980031333,60,0.030657218032655642,3921,szse/399101 中小板综指,szse/399102 创业板综
szse/399101,sse/880543,1,-0.000509408151541213,60,0.03459979450109052,3585,szse/399101 中小板综指,sse/880543 外资背景
szse/399101,sse/880562,1,-0.0014412939831647265,60,0.09598063270340396,3414,szse/399101 中小板综指,sse/880562 高校背景
szse/399101,sse/880565,24,0.0037509352132411022,24,0.0037509352132411022,3414,szse/399101 中小板综指,sse/880565 送转潜力
szse/399101,sse/880842,7,0.002439825445806121,46,0.011907716644599775,3227,szse/399101 中小板综指,sse/880842 业绩预升
szse/399101,sse/880843,1,-0.001247800035976472,60,0.06566384497361188,3086,szse/399101 中小板综指,sse/880843 业绩预降
szse/399101,sse/880573,60,0.042598265046161155,60,0.042598265046161155,3350,szse/399101 中小板综指,sse/880573 摘帽
szse/399101,sse/880576,60,0.005585725162740363,60,0.005585725162740363,3335,szse/399101 中小板综指,sse/880576 重组股
szse/399101,sse/880807,1,-0.002557394888182185,60,0.07738515023071846,3314,szse/399101 中小板综指,sse/880807 股东增持
szse/399101,sse/880808,1,-0.0001445492037605023,60,0.02521536184387385,3314,szse/399101 中小板综指,sse/880808 股东减持
szse/399101,sse/880809,1,-0.0007551055873286083,60,0.05677249670602741,3314,szse/399101 中小板综指,sse/880809 基金独门
szse/399101,sse/880844,1,-0.00019952449521631888,60,0.1439772314634331,2992,szse/399101 中小板综指,sse/880844 预计扭亏
szse/399101,sse/880845,1,-0.0008751536753759392,60,0.06086030580334878,3312,szse/399101 中小板综指,sse/880845 高股息股
szse/399101,sse/880846,8,0.002103815410742893,47,0.0072413011297259855,3221,szse/399101 中小板综指,sse/880846 破净资产
szse/399101,sse/880847,1,-0.0009357732114284589,60,0.024963375324100423,3306,szse/399101 中小板综指,sse/880847 行业龙头
szse/399101,sse/880848,56,0.008577784879496675,56,0.008577784879496675,3092,szse/399101 中小板综指,sse/880848 被举牌
szse/399101,sse/880849,1,-0.0005776741739152991,60,0.06593730696851419,3092,szse/399101 中小板综指,sse/880849 回购计划
szse/399101,sse/880850,1,-0.0005825242892900651,60,0.06638639129528345,3092,szse/399101 中小板综指,sse/880850 定增预案
szse/399101,sse/880851,1,-0.0033337745065509794,50,0.06155101040468294,2810,szse/399101 中小板综指,sse/880851 已高送转
szse/399101,sse/880852,1,-0.001630721432898996,60,0.11117052211725642,2935,szse/399101 中小板综指,sse/880852 参股新股
szse/399101,sse/880853,1,-0.0031020711633495957,60,0.10345617364300314,2737,szse/399101 中小板综指,sse/880853 中字头
szse/399101,sse/880854,1,-0.0024088006308751603,60,0.08124581560780733,2264,szse/399101 中小板综指,sse/880854 预高送转
szse/399101,sse/880856,1,-0.00193869072968339,39,0.025514648968331055,2660,szse/399101 中小板综指,sse/880856 定增股
szse/399101,sse/880857,1,-0.0031756288389835907,60,0.07290286568068904,2660,szse/399101 中小板综指,sse/880857 证金汇金持股
szse/399101,sse/880858,60,0.1435062645594033,60,0.1435062645594033,2575,szse/399101 中小板综指,sse/880858 国开持股
szse/399101,sse/880859,1,-0.001273327443625405,60,0.06905706286328683,2532,szse/399101 中小板综指,sse/880859 员工持股
szse/399101,sse/880860,60,0.03086625753834593,60,0.03086625753834593,2532,szse/399101 中小板综指,sse/880860 扣非亏损
szse/399101,sse/880861,60,0.06447957101193501,60,0.06447957101193501,2532,szse/399101 中小板综指,sse/880861 连续亏损
szse/399101,sse/880863,1,-0.003878607416443025,60,0.11233353481623698,2414,szse/399101 中小板综指,sse/880863 昨日涨停
szse/399101,sse/880864,1,-0.00334711522405981,60,0.11988264422781986,2414,szse/399101 中小板综指,sse/880864 昨日振荡
szse/399101,sse/880865,60,0.07108985654294242,60,0.07108985654294242,2389,szse/399101 中小板综指,sse/880865 近期新高
szse/399101,sse/880866,1,-0.005610270630660845,60,0.33014924363965803,2353,szse/399101 中小板综指,sse/880866 近期新低
szse/399101,sse/880867,1,-0.003101007148341134,60,0.2811644789827348,2389,szse/399101 中小板综指,sse/880867 昨高换手
szse/399101,sse/880868,1,-0.001039979604667285,60,0.11372099414748105,2389,szse/399101 中小板综指,sse/880868 高贝塔值
szse/399101,sse/880869,11,0.0018739076423095469,60,0.03708482893425147,2379,szse/399101 中小板综指,sse/880869 股权转让
szse/399101,sse/880947,1,-6.614286335837605e-05,60,0.04300514851780168,2376,szse/399101 中小板综指,sse/880947 债转股AMC
szse/399101,sse/880870,1,-0.0017866187349656615,60,0.1085782091473183,2366,szse/399101 中小板综指,sse/880870 两年新股
szse/399101,sse/880871,1,-0.000372200474273332,60,0.07873634539682972,2366,szse/399101 中小板综指,sse/880871 股权分散
szse/399101,sse/880872,1,-0.0015749729109046928,60,0.07466716426498987,2289,szse/399101 中小板综指,sse/880872 近期复牌
szse/399101,sse/880873,60,0.04221283527068331,60,0.04221283527068331,2289,szse/399101 中小板综指,sse/880873 个人持股
szse/399101,sse/880874,41,0.12419672317986238,41,0.12419672317986238,2289,szse/399101 中小板综指,sse/880874 昨曾涨停
szse/399101,sse/880875,1,-0.003066034031467102,60,0.20194689362589685,2289,szse/399101 中小板综指,sse/880875 中小银行
szse/399101,sse/880876,60,0.053547346312446856,60,0.053547346312446856,2289,szse/399101 中小板综指,sse/880876 户数增加
szse/399101,sse/880877,60,0.07502934290092522,60,0.07502934290092522,2289,szse/399101 中小板综指,sse/880877 户数减少
szse/399101,sse/880878,60,0.05446916959098069,60,0.05446916959098069,2275,szse/399101 中小板综指,sse/880878 百元股
szse/399101,sse/880879,13,0.011398323695886337,13,0.011398323695886337,2275,szse/399101 中小板综指,sse/880879 低价股
szse/399101,sse/880880,60,0.18164462839483803,60,0.18164462839483803,2215,szse/399101 中小板综指,sse/880880 近期强势
szse/399101,sse/880881,60,0.16833095746143595,60,0.16833095746143595,2197,szse/399101 中小板综指,sse/880881 近期弱势
szse/399101,sse/880882,60,0.17589955768568216,60,0.17589955768568216,2215,szse/399101 中小板综指,sse/880882 久不分红
szse/399101,sse/880883,1,-0.00180239070092858,60,0.11025699382031029,2208,szse/399101 中小板综指,sse/880883 MSCI成份
szse/399101,sse/880884,60,0.0926126121203556,60,0.0926126121203556,2175,szse/399101 中小板综指,sse/880884 最近异动
szse/399101,sse/880885,1,-0.002309541630629852,60,0.13233671034865546,2157,szse/399101 中小板综指,sse/880885 近端次新
szse/399101,sse/880886,60,0.17180821738076119,60,0.17180821738076119,2128,szse/399101 中小板综指,sse/880886 昨日较强
szse/399101,sse/880887,60,0.1035226650643415,60,0.1035226650643415,2083,szse/399101 中小板综指,sse/880887 次新超跌
szse/399101,sse/880889,1,-0.0023411017937623457,60,0.19268282904675416,2019,szse/399101 中小板综指,sse/880889 不活跃股
szse/399101,sse/880890,1,-0.0035178227516295957,60,0.06517914345459708,1878,szse/399101 中小板综指,sse/880890 配股预案
szse/399101,sse/880891,1,-0.0010627557335790572,60,0.11692606487797252,2038,szse/399101 中小板综指,sse/880891 破发行价
szse/399101,sse/880892,60,0.35877001577691503,60,0.35877001577691503,2035,szse/399101 中小板综指,sse/880892 高质押股
szse/399101,sse/880893,1,-0.002187782016899953,60,0.16535988570452453,1997,szse/399101 中小板综指,sse/880893 送转超跌
szse/399101,sse/880894,60,0.00772969328845019,60,0.00772969328845019,1997,szse/399101 中小板综指,sse/880894 养老金持股
szse/399101,sse/880810,1,-0.001419788873651906,60,0.056817417248965274,1540,szse/399101 中小板综指,sse/880810 陆股通增
szse/399101,sse/880811,60,0.10105007185040049,60,0.10105007185040049,1540,szse/399101 中小板综指,sse/880811 陆股通减
szse/399101,sse/880895,1,-0.004334013018152394,60,0.16731132477489696,1989,szse/399101 中小板综指,sse/880895 持续增长
szse/399101,sse/880896,23,0.010261251335914323,60,0.0228057346718768,1989,szse/399101 中小板综指,sse/880896 风险提示
szse/399101,sse/880897,1,-0.0009357737198607552,60,0.00771297102946128,1988,szse/399101 中小板综指,sse/880897 即将解禁
szse/399101,sse/880812,1,-0.004221687019592468,60,0.18070167169791218,1974,szse/399101 中小板综指,sse/880812 昨日连板
szse/399101,sse/880813,1,-0.0010562487989891345,60,0.1393613838444403,1967,szse/399101 中小板综指,sse/880813 重组预案
szse/399101,sse/880559,6,0.0003713332629713406,60,0.051414195554302045,1878,szse/399101 中小板综指,sse/880559 要约收购
szse/399101,sse/880702,60,0.07457471288537121,60,0.07457471288537121,1878,szse/399101 中小板综指,sse/880702 壳资源
szse/399101,sse/880814,60,0.03708439069694436,60,0.03708439069694436,1835,szse/399101 中小板综指,sse/880814 拟增持
szse/399101,sse/880815,7,0.00038456827184807363,57,0.007084543859350201,1834,szse/399101 中小板综指,sse/880815 拟减持
szse/399101,sse/880817,60,0.127351601502544,60,0.127351601502544,1820,szse/399101 中小板综指,sse/880817 商誉减值
szse/399101,sse/880816,60,0.04297723909715978,60,0.04297723909715978,1819,szse/399101 中小板综指,sse/880816 密集调研
szse/399101,sse/880708,1,0.00023020202097445708,60,0.09322490380513204,1762,szse/399101 中小板综指,sse/880708 台资背景
szse/399101,sse/880771,60,0.000976094147907447,34,0.007933636292853707,1747,szse/399101 中小板综指,sse/880771 MSCI中盘
szse/399101,sse/880772,60,0.4284747289521508,60,0.4284747289521508,1038,szse/399101 中小板综指,sse/880772 最近闪拉
szse/399101,sse/880773,60,0.25722047985363256,60,0.25722047985363256,983,szse/399101 中小板综指,sse/880773 最近闪跌
szse/399101,sse/880774,1,-0.003530882067678598,60,0.15722513687482037,1723,szse/399101 中小板综指,sse/880774 昨日首板
szse/399101,sse/880778,60,0.17104017091247797,60,0.17104017091247797,1486,szse/399101 中小板综指,sse/880778 次新预增
szse/399101,sse/880779,60,0.03102108719485963,60,0.03102108719485963,1682,szse/399101 中小板综指,sse/880779 高融资盘
szse/399101,sse/880780,60,0.04829390924923047,60,0.04829390924923047,1682,szse/399101 中小板综指,sse/880780 融资增加
szse/399101,sse/880781,60,0.04587702522472403,60,0.04587702522472403,1678,szse/399101 中小板综指,sse/880781 QFII新进
szse/399101,sse/880782,60,0.14526179229940345,60,0.14526179229940345,1678,szse/399101 中小板综指,sse/880782 保险新进
szse/399101,sse/880783,60,0.06524659757476559,60,0.06524659757476559,1678,szse/399101 中小板综指,sse/880783 社保新进
szse/399101,sse/880784,1,-0.006236186577538216,60,0.4051368382458099,1651,szse/399101 中小板综指,sse/880784 昨日较弱
szse/399101,sse/880785,60,0.15920121252405128,60,0.15920121252405128,1659,szse/399101 中小板综指,sse/880785 最近多板
szse/399101,sse/880786,1,-0.0005793764069924601,60,0.10790212326979709,1648,szse/399101 中小板综指,sse/880786 海外业务
szse/399101,sse/880787,1,-0.004087072424848015,60,0.28182176198959846,1648,szse/399101 中小板综指,sse/880787 高商誉
szse/399101,sse/880790,60,0.018522223905502844,60,0.018522223905502844,1648,szse/399101 中小板综指,sse/880790 高负债率
szse/399101,sse/880970,1,-0.0014046692024790586,60,0.058687108501399354,1600,szse/399101 中小板综指,sse/880970 分拆上市预期
szse/399101,sse/880792,59,0.04342227984134417,59,0.04342227984134417,1589,szse/399101 中小板综指,sse/880792 基金增仓
szse/399101,sse/880793,6,0.001390897444893513,23,0.01250522922942876,1589,szse/399101 中小板综指,sse/880793 基金减仓
szse/399101,sse/880770,11,0.008477857975394354,60,0.0926852190044779,1521,szse/399101 中小板综指,sse/880770 昨日上榜
szse/399101,sse/880769,1,-0.0022074755759865505,60,0.17245382822728367,1435,szse/399101 中小板综指,sse/880769 股权集中
szse/399101,sse/880789,60,0.30890227226627887,60,0.30890227226627887,1354,szse/399101 中小板综指,sse/880789 昨成交20
szse/399101,sse/880822,1,-0.0033488197839115497,60,0.2593128471645769,1341,szse/399101 中小板综指,sse/880822 昨收活跃
szse/399101,sse/880825,1,-0.0036353044258786715,60,0.37448713319442806,940,szse/399101 中小板综指,sse/880825 预计转亏
szse/399101,sse/880898,6,0.00232723629409759,60,0.1594620689935835,1258,szse/399101 中小板综指,sse/880898 近已解禁
szse/399101,sse/880721,1,-0.0049961860094256405,60,0.2696172351902635,1241,szse/399101 中小板综指,sse/880721 北上重仓
szse/399101,sse/880723,60,0.21278019363521283,60,0.21278019363521283,1221,szse/399101 中小板综指,sse/880723 发可转债
szse/399101,sse/880735,60,0.07975658957629705,60,0.07975658957629705,1206,szse/399101 中小板综指,sse/880735 专精特新
szse/399101,sse/880751,3,0.0016889651054983884,60,0.14391829967840306,1163,szse/399101 中小板综指,sse/880751 昨日跌停
szse/399101,sse/880752,60,0.03347866924106073,60,0.03347866924106073,1171,szse/399101 中小板综指,sse/880752 昨曾跌停
szse/399101,sse/880756,60,0.2639614806804707,60,0.2639614806804707,1146,szse/399101 中小板综指,sse/880756 机构吸筹
szse/399101,sse/880603,60,0.13750810761489918,60,0.13750810761489918,1086,szse/399101 中小板综指,sse/880603 新进指标股
szse/399101,sse/880081,1,-0.002041862113158044,60,0.13646341822379215,1058,szse/399101 中小板综指,sse/880081 轮动趋势
szse/399101,sse/880082,7,0.012522862087004955,60,0.16478619643555248,1058,szse/399101 中小板综指,sse/880082 板块趋势
szse/399101,sse/880619,1,-0.002296556030041641,60,0.1933972328318101,1044,szse/399101 中小板综指,sse/880619 业绩预增
szse/399101,sse/880620,1,-0.0064481463602723554,60,0.22100951136459257,1042,szse/399101 中小板综指,sse/880620 券商金股
szse/399101,sse/880622,1,-0.0005686405159084362,60,0.10971445178451422,1037,szse/399101 中小板综指,sse/880622 破增发价
szse/399101,sse/880818,60,0.4393118736803809,60,0.4393118736803809,1005,szse/399101 中小板综指,sse/880818 通达信热股
szse/399101,sse/880640,15,0.040768755096641796,15,0.040768755096641796,919,szse/399101 中小板综指,sse/880640 历史新高
szse/399101,sse/880641,60,0.19590107977150387,60,0.19590107977150387,670,szse/399101 中小板综指,sse/880641 历史新低
szse/399101,sse/880676,1,-0.003519030060957662,60,0.11316405452074096,731,szse/399101 中小板综指,sse/880676 活跃ETF
szse/399101,sse/880677,60,0.6249397827400269,60,0.6249397827400269,731,szse/399101 中小板综指,sse/880677 活跃可转债
szse/399300,szse/399481,1,-0.00355990886765728,60,0.18225748321711843,4750,szse/399300 沪深300,szse/399481 企债指数
szse/399300,sse/880473,1,-0.002405352343188949,60,0.12090723788794489,4738,szse/399300 沪深300,sse/880473 保险
szse/399300,sse/880447,60,0.012460588056964705,60,0.012460588056964705,4393,szse/399300 沪深300,sse/880447 工程机械
szse/399300,szse/399102,34,0.01307949328129443,34,0.01307949328129443,3921,szse/399300 沪深300,szse/399102 创业板综
szse/399300,sse/880543,1,-8.813655335027093e-05,60,0.016578243326198394,3585,szse/399300 沪深300,sse/880543 外资背景
szse/399300,sse/880562,3,0.0007725010116232944,60,0.023029005584472184,3414,szse/399300 沪深300,sse/880562 高校背景
szse/399300,sse/880565,33,0.01019178426565892,33,0.01019178426565892,3414,szse/399300 沪深300,sse/880565 送转潜力
szse/399300,sse/880842,60,0.02076150256764986,60,0.02076150256764986,3227,szse/399300 沪深300,sse/880842 业绩预升
szse/399300,sse/880843,1,-0.00036962174532403913,60,0.06116164514987463,3086,szse/399300 沪深300,sse/880843 业绩预降
szse/399300,sse/880573,60,0.05963730239736831,60,0.05963730239736831,3350,szse/399300 沪深300,sse/880573 摘帽
szse/399300,sse/880576,42,0.03011976413399997,42,0.03011976413399997,3335,szse/399300 沪深300,sse/880576 重组股
szse/399300,sse/880807,60,0.03912707360339113,60,0.03912707360339113,3314,szse/399300 沪深300,sse/880807 股东增持
szse/399300,sse/880808,60,0.026477584383197916,60,0.026477584383197916,3314,szse/399300 沪深300,sse/880808 股东减持
szse/399300,sse/880809,5,0.0015598092829385846,60,0.02350326147575399,3314,szse/399300 沪深300,sse/880809 基金独门
szse/399300,sse/880844,1,-0.00046986623435307795,60,0.1354352322427984,2992,szse/399300 沪深300,sse/880844 预计扭亏
szse/399300,sse/880845,1,-0.00044477785308394413,60,0.0542288490634788,3312,szse/399300 沪深300,sse/880845 高股息股
szse/399300,sse/880846,7,0.0010242600488945541,60,0.017770326338522047,3221,szse/399300 沪深300,sse/880846 破净资产
szse/399300,sse/880847,1,-0.00012182982996333802,60,0.009406523429895008,3306,szse/399300 沪深300,sse/880847 行业龙头
szse/399300,sse/880848,60,0.053701046354662885,60,0.053701046354662885,3092,szse/399300 沪深300,sse/880848 被举牌
szse/399300,sse/880849,5,0.0005612587372083588,60,0.025248045628866955,3092,szse/399300 沪深300,sse/880849 回购计划
szse/399300,sse/880850,42,0.022980254545268308,42,0.022980254545268308,3092,szse/399300 沪深300,sse/880850 定增预案
szse/399300,sse/880851,60,0.11526428070642653,60,0.11526428070642653,2810,szse/399300 沪深300,sse/880851 已高送转
szse/399300,sse/880852,47,0.016692955835207246,47,0.016692955835207246,2935,szse/399300 沪深300,sse/880852 参股新股
szse/399300,sse/880853,1,-0.00045257868681508606,60,0.04681852863949332,2737,szse/399300 沪深300,sse/880853 中字头
szse/399300,sse/880854,60,0.002628121134963135,8,0.009375842459727446,2264,szse/399300 沪深300,sse/880854 预高送转
szse/399300,sse/880856,60,0.06529592250792404,60,0.06529592250792404,2660,szse/399300 沪深300,sse/880856 定增股
szse/399300,sse/880857,60,0.00640732951768197,60,0.00640732951768197,2660,szse/399300 沪深300,sse/880857 证金汇金持股
szse/399300,sse/880858,60,0.22210579113037687,60,0.22210579113037687,2575,szse/399300 沪深300,sse/880858 国开持股
szse/399300,sse/880859,1,-0.00032071804466859977,60,0.035887470045030456,2532,szse/399300 沪深300,sse/880859 员工持股
szse/399300,sse/880860,60,0.031855952402346496,60,0.031855952402346496,2532,szse/399300 沪深300,sse/880860 扣非亏损
szse/399300,sse/880861,1,-0.00042934534607930175,60,0.04662344379467409,2532,szse/399300 沪深300,sse/880861 连续亏损
szse/399300,sse/880863,1,-0.005843770657177175,60,0.23129109640521828,2414,szse/399300 沪深300,sse/880863 昨日涨停
szse/399300,sse/880864,16,0.004085315695046367,60,0.05051903658392664,2414,szse/399300 沪深300,sse/880864 昨日振荡
szse/399300,sse/880865,60,0.1769751733528051,60,0.1769751733528051,2389,szse/399300 沪深300,sse/880865 近期新高
szse/399300,sse/880866,1,-0.003022799985706842,60,0.2320564965940985,2353,szse/399300 沪深300,sse/880866 近期新低
szse/399300,sse/880867,3,0.0012993814548112048,60,0.16359538738176974,2389,szse/399300 沪深300,sse/880867 昨高换手
szse/399300,sse/880868,2,0.0007716951605036826,60,0.031912526645552775,2389,szse/399300 沪深300,sse/880868 高贝塔值
szse/399300,sse/880869,23,0.003312421840105162,59,0.007992544699714554,2379,szse/399300 沪深300,sse/880869 股权转让
szse/399300,sse/880947,2,0.0009364241769281578,60,0.021360565570777687,2376,szse/399300 沪深300,sse/880947 债转股AMC
szse/399300,sse/880870,31,0.009674109464124947,31,0.009674109464124947,2366,szse/399300 沪深300,sse/880870 两年新股
szse/399300,sse/880871,23,0.01161391772432352,60,0.012751735214603654,2366,szse/399300 沪深300,sse/880871 股权分散
szse/399300,sse/880872,1,-0.00012844416190666008,34,0.016727843673832232,2289,szse/399300 沪深300,sse/880872 近期复牌
szse/399300,sse/880873,41,0.034111163006738915,41,0.034111163006738915,2289,szse/399300 沪深300,sse/880873 个人持股
szse/399300,sse/880874,43,0.15837420823807655,43,0.15837420823807655,2289,szse/399300 沪深300,sse/880874 昨曾涨停
szse/399300,sse/880875,1,-0.0013346072442959045,60,0.13945199213614776,2289,szse/399300 沪深300,sse/880875 中小银行
szse/399300,sse/880876,60,0.0329054326636781,60,0.0329054326636781,2289,szse/399300 沪深300,sse/880876 户数增加
szse/399300,sse/880877,60,0.1551310542701626,60,0.1551310542701626,2289,szse/399300 沪深300,sse/880877 户数减少
szse/399300,sse/880878,60,0.158293417326123,60,0.158293417326123,2275,szse/399300 沪深300,sse/880878 百元股
szse/399300,sse/880879,60,0.08902229215254698,60,0.08902229215254698,2275,szse/399300 沪深300,sse/880879 低价股
szse/399300,sse/880880,60,0.14928090864506796,60,0.14928090864506796,2215,szse/399300 沪深300,sse/880880 近期强势
szse/399300,sse/880881,60,0.1157327853894492,60,0.1157327853894492,2197,szse/399300 沪深300,sse/880881 近期弱势
szse/399300,sse/880882,60,0.21578260324508147,60,0.21578260324508147,2215,szse/399300 沪深300,sse/880882 久不分红
szse/399300,sse/880883,1,-0.0005224679549925559,60,0.054562029488844144,2208,szse/399300 沪深300,sse/880883 MSCI成份
szse/399300,sse/880884,47,0.04447102597604524,47,0.04447102597604524,2175,szse/399300 沪深300,sse/880884 最近异动
szse/399300,sse/880885,1,-0.0021342207154401716,60,0.22596592786556882,2157,szse/399300 沪深300,sse/880885 近端次新
szse/399300,sse/880886,60,0.1332131202888359,60,0.1332131202888359,2128,szse/399300 沪深300,sse/880886 昨日较强
szse/399300,sse/880887,60,0.07960530263638006,60,0.07960530263638006,2083,szse/399300 沪深300,sse/880887 次新超跌
szse/399300,sse/880889,1,-0.0014446514288026235,60,0.15955384800579073,2019,szse/399300 沪深300,sse/880889 不活跃股
szse/399300,sse/880890,1,-0.0011841127315033728,42,0.019872412280815377,1878,szse/399300 沪深300,sse/880890 配股预案
szse/399300,sse/880891,1,-0.00016449596099143982,60,0.08894237380929348,2038,szse/399300 沪深300,sse/880891 破发行价
szse/399300,sse/880892,60,0.334410551150196,60,0.334410551150196,2035,szse/399300 沪深300,sse/880892 高质押股
szse/399300,sse/880893,1,-0.0009430464443565545,60,0.1870667581854277,1997,szse/399300 沪深300,sse/880893 送转超跌
